imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,image.started,image.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,ISI_2.started,ISI_2.stopped,text_4.started,text_4.stopped,participant,date,expName,psychopyVersion,frameRate,
decanterStudio,decanterStudio,7,0,0,0,0,56,0,56,0,,,,,,,12,1,7,15.330064229249013,15,0,2,1,269.91560659976676,272.4190917997621,0.010743159335106611,0.5107431593351066,272.60684349993244,None,None,None,right,3.721703799907118,269.4212270001881,None,3.00140865938738,3.20140865938738,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,57,0,57,0,,,,,,,15,1,7,7.192708333333332,7,1,2,1,273.8223724998534,276.3326921998523,0.01576948957517743,0.5157694895751774,276.52095719985664,None,None,None,right,3.8422599998302758,273.32874599983916,None,3.0135028893128037,3.213502889312804,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,58,0,58,0,,,,,,,13,1,7,15.111314229249013,15,0,2,1,277.8578356998041,280.3623409997672,0.012883089948445559,0.5128830899484456,280.55085399979725,None,None,None,right,3.7261938001029193,277.36226020008326,None,3.0067046899348497,3.20670468993485,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,59,0,59,0,,,,,,,14,1,7,14.892564229249013,15,0,2,1,281.7754624998197,284.2765661999583,0.00684908963739872,0.5068490896373987,284.47921130014583,None,None,None,right,3.784131799824536,281.2818482997827,None,3.0087403897196054,3.2087403897196056,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,60,0,60,0,,,,,,,16,-1,7,7.682939006942489,8,1,1,1,285.8865796998143,288.38936709985137,0.009922409895807505,0.5099224098958075,288.5778803001158,None,None,None,left,3.801478499546647,285.39410419994965,None,3.0000483100302517,3.200048310030252,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,61,0,61,0,,,,,,,15,-1,7,14.673814229249013,15,0,2,1,289.88187110004947,292.3857569000684,0.010409289970993996,0.510409289970994,292.57291240012273,None,None,None,left,3.6335298996418715,289.3869297998026,None,3.0021933899261057,3.202193389926106,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,62,0,62,0,,,,,,,16,1,7,14.455064229249013,14,0,2,1,293.69940999988467,296.19978239992633,0.005801689345389605,0.5058016893453896,296.3988769999705,None,None,None,right,3.621109399944544,293.2052201000042,None,3.0059527894482017,3.205952789448202,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,63,0,63,0,,,,,,,16,1,7,7.119791666666665,7,1,2,0,297.51410529995337,300.0130766998045,0.005745589733123779,0.5057455897331238,300.21312379976735,None,None,None,left,3.930628700181842,297.0197148001753,None,3.0058051897212863,3.2058051897212865,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterStudio,decanterStudio,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,0,0,0,0,,,301.05378320021555,302.06512519996613,302.0493846000172,None,1,-1,7,0,0,1,2,0,306.7025377000682,309.2054369999096,0.007926049642264843,0.5079260496422648,309.4062152002007,None,None,None,right,3.7505879001691937,306.210288700182,None,3.0095759495161474,3.2095759495161476,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,1,0,1,0,,,,,,,1,-1,7,21,21,0,2,1,310.659569399897,313.169210200198,0.014856270048767328,0.5148562700487673,313.3569436999969,None,None,None,left,4.04173790011555,310.16706639993936,None,3.011029469780624,3.211029469780624,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,2,0,2,0,,,,,,,1,-1,7,0,0,1,1,0,314.90423219976947,317.4155859001912,0.015517379622906446,0.5155173796229064,317.60472009982914,None,None,None,right,3.605372100137174,314.412618199829,None,3.01329447934404,3.2132944793440403,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,3,0,3,0,,,,,,,2,1,7,2.625,3,1,2,1,318.72094639996067,321.22919229976833,0.015263069421052933,0.5152630694210529,321.41646440001205,None,None,None,right,4.065758399665356,318.22799160005525,None,3.0113091696985066,3.2113091696985068,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,4,0,4,0,,,,,,,2,-1,7,2.625,3,1,1,0,323.0061170998961,325.50910210004076,0.008009969256818295,0.5080099692568183,325.7108105998486,None,None,None,right,3.65798609983176,322.5134229999967,None,3.010647069197148,3.2106470691971483,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,5,0,5,0,,,,,,,2,1,7,18.375,18,0,2,1,326.88201569998637,329.3888765000738,0.013156869448721409,0.5131568694487214,329.5780573999509,None,None,None,right,3.6584665002301335,326.38798139989376,None,3.007197569590062,3.207197569590062,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,6,0,6,0,,,,,,,3,1,7,16.625,17,0,2,1,330.7609051000327,333.2693174001761,0.014775469433516264,0.5147754694335163,333.4568686001003,None,None,None,right,3.9406782002188265,330.26643780013546,None,3.0116733694449067,3.211673369444907,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,7,0,7,0,,,,,,,4,-1,7,14.875,15,0,2,1,334.91006430005655,337.416183100082,0.010908070020377636,0.5109080700203776,337.60305459983647,340.11380920000374,340.10056339995936,None,left,6.318074699956924,334.4174351999536,None,3.003581969998777,3.203581969998777,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,8,0,8,0,,,,,,,1,-1,7,21,21,0,1,1,341.4506107000634,343.9609055998735,0.012093569152057171,0.5120935691520572,344.1531676999293,None,None,None,left,5.581349999643862,340.9568048999645,None,3.011230669450015,3.211230669450015,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,9,0,9,0,,,,,,,3,-1,7,2.0416666666666665,2,1,2,0,347.32276549981907,349.8225124999881,0.005337430164217949,0.505337430164218,350.0225360998884,None,None,None,right,3.5062216999940574,346.8285007001832,None,3.0050954301841557,3.205095430184156,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,10,0,10,0,,,,,,,4,-1,7,3.3541666666666665,3,1,2,0,351.0366099998355,353.5358482999727,0.00455438019707799,0.504554380197078,353.73762500006706,None,None,None,right,3.421761800069362,350.54250109987333,None,3.0040667802095413,3.2040667802095415,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,11,0,11,0,,,,,,,2,-1,7,18.375,18,0,1,1,354.6722559998743,357.1667427001521,0.016575869638472795,0.5165758696384728,357.35729649988934,None,None,None,left,4.676163900177926,354.17797750001773,None,2.9999104696325958,3.199910469632596,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,12,0,12,0,,,,,,,5,-1,7,13.5625,14,0,2,0,359.5970952999778,362.0953959999606,0.004826649557799101,0.5048266495577991,362.29529230017215,None,None,None,right,4.235796199645847,359.10322970012203,None,3.003340249415487,3.2033402494154872,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,13,0,13,0,,,,,,,3,-1,7,17.325,17,0,1,1,364.05738960020244,366.55838460009545,0.007865369319915771,0.5078653693199158,366.75901979999617,None,None,None,left,4.542396599892527,363.56270120013505,None,3.010368869174272,3.210368869174272,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,14,0,14,0,,,,,,,5,1,7,4.404166666666667,4,1,2,0,368.82203679997474,371.32125819986686,0.004594269208610058,0.5045942692086101,371.52273519989103,374.0193190998398,374.0193190998398,None,left,6.040477500297129,368.3283635000698,None,3.003961769398302,3.203961769398302,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,15,0,15,0,,,,,,,6,-1,7,5.454166666666667,5,1,2,0,375.05579190002754,377.56591839995235,0.012003679759800434,0.5120036797598004,377.7535218000412,None,None,None,right,4.933892600238323,374.56366650015116,None,3.008319679647684,3.2083196796476843,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,16,0,16,0,,,,,,,3,1,7,3.675,4,1,1,0,380.2144809998572,382.7119053998031,0.0028707697056233883,0.5028707697056234,382.9121435000561,385.40992739982903,385.40992739982903,None,left,6.0447243000380695,379.7212426001206,None,2.999340469483286,3.1993404694832863,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,17,0,17,0,,,,,,,6,-1,7,13.9125,14,0,2,1,386.5324265998788,389.04041530005634,0.008985240012407303,0.5089852400124073,389.22916440013796,None,None,None,left,3.8896256000734866,386.03912309976295,None,3.003659840207547,3.203659840207547,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,18,0,18,0,,,,,,,4,-1,7,16.45,16,0,1,1,390.6372752999887,393.13665649993345,0.004552579950541258,0.5045525799505413,393.3357179001905,None,None,None,left,4.003366199787706,390.14374479977414,None,3.003405679948628,3.203405679948628,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,19,0,19,0,,,,,,,4,1,7,4.55,5,1,1,0,394.85329349990934,397.34985109977424,0.0020480798557400703,0.5020480798557401,397.5670130997896,None,None,None,left,3.8215831997804344,394.35996339982376,None,3.0152088799513876,3.215208879951388,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,20,0,20,0,,,,,,,5,1,7,5.425,5,1,1,1,398.88161099981517,401.3801374998875,0.004566479939967394,0.5045664799399674,401.5820359000936,None,None,None,right,3.669833999592811,398.3878274997696,None,3.002525679767132,3.202525679767132,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,21,0,21,0,,,,,,,5,-1,7,15.7,16,0,1,0,402.7630640999414,None,0.0026902793906629086,0.5026902793906629,None,None,None,None,right,1.168968599755317,402.27009670017287,None,None,None,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,22,0,22,0,,,,,,,6,-1,7,5.20625,5,1,1,0,404.14835039991885,406.65898169996217,0.0012661796063184738,0.5012661796063185,406.8463368997909,None,None,None,right,3.68514860002324,403.6524710999802,None,3.000848679803312,3.200848679803312,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,23,0,23,0,,,,,,,6,-1,7,15.894444444444444,16,0,1,0,408.0503448997624,410.555643199943,0.01080677006393671,0.5108067700639367,410.74358179979026,None,None,None,right,3.85870230011642,407.5568177001551,None,3.0027026697061956,3.2027026697061958,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,24,0,24,0,,,,,,,7,-1,7,16.08888888888889,16,0,1,0,412.1155106998049,414.61890299990773,0.007586880121380091,0.5075868801213801,414.8189699999057,None,None,None,right,3.6547377998940647,411.6231737998314,None,3.009113379754126,3.2091133797541262,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,25,0,25,0,,,,,,,7,1,7,13.329166666666666,13,0,2,0,415.9880622001365,418.49936420004815,0.0003918795846402645,0.5003918795846403,418.6988181001507,421.19724939996377,421.19724939996377,None,left,5.982217200100422,415.49409630009905,None,3.0114952796138823,3.2114952796138825,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,26,0,26,0,,,,,,,7,-1,7,5.731249999999999,6,1,1,1,422.1879826001823,424.69385210005566,0.009576169773936272,0.5095761697739363,424.88233709987253,None,None,None,left,4.078765999991447,421.69326729979366,None,3.003996269777417,3.2039962697774174,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,27,0,27,0,,,,,,,8,1,7,13.488257575757574,13,0,2,1,426.47198740020394,428.9737844998017,0.007057579699903727,0.5070575796999037,429.1741941999644,None,None,None,right,3.930443999823183,425.9793286002241,None,3.0077733797952533,3.2077733797952535,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,28,0,28,0,,,,,,,8,-1,7,16.23472222222222,16,0,1,0,430.60999759985134,None,0.0004349793307483196,0.5004349793307483,None,None,None,None,right,0.9620868000201881,430.1148936999962,None,None,None,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,29,0,29,0,,,,,,,7,1,7,5.891666666666667,6,1,2,0,431.79686739994213,None,0.013113759458065033,0.513113759458065,None,None,None,None,left,1.907531099859625,431.3025402999483,None,None,None,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,30,0,30,0,,,,,,,9,1,7,13.050757575757574,13,0,2,0,433.93416910013184,436.4346313998103,0.007885369472205639,0.5078853694722056,436.63419209979475,None,None,None,left,3.786066100001335,433.4389784000814,None,3.0091928695328534,3.2091928695328535,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,31,0,31,0,,,,,,,8,1,7,6.295512820512821,6,1,2,1,437.9349219999276,440.4309840002097,0.0007228800095617771,0.5007228800095618,440.6469948999584,None,None,None,right,4.270900500006974,437.4416829999536,None,3.012941979803145,3.212941979803145,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,32,0,32,0,,,,,,,9,-1,7,16.35972222222222,16,0,1,1,442.41656319983304,444.9276411999017,0.016539469826966524,0.5165394698269665,445.1166790998541,None,None,None,left,4.610630099661648,441.9246213999577,None,3.0147186699323356,3.214718669932336,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,33,0,33,0,,,,,,,10,-1,7,16.00972222222222,16,0,1,1,447.286456100177,449.7908335002139,0.010625649709254503,0.5106256497092545,449.97713360004127,None,None,None,left,4.308570399880409,446.79332750011235,None,3.001714749727398,3.2017147497273983,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,34,0,34,0,,,,,,,10,1,7,13.167424242424241,13,0,2,1,451.8034532000311,454.30285950005054,0.0037402804009616375,0.5037402804009616,454.503668599762,None,None,None,right,3.9714935002848506,451.3105566999875,None,3.0019842800684273,3.2019842800684275,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,35,0,35,0,,,,,,,11,1,7,12.839299242424241,13,0,2,1,455.99049750017,458.4998741000891,0.014710070099681616,0.5147100700996816,458.68720000004396,None,None,None,right,3.6498163999058306,455.4974687998183,None,3.0106461700052023,3.2106461700052025,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,36,0,36,0,,,,,,,11,-1,7,15.68159722222222,16,0,1,1,459.8503139000386,462.3466047998518,0.0017885798588395119,0.5017885798588395,462.5633251997642,None,None,None,left,4.991394499782473,459.3567695999518,None,3.0140399797819555,3.2140399797819557,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,37,0,37,0,,,,,,,8,1,7,5.621874999999999,6,1,1,1,465.2052890001796,467.7087170998566,0.012951679527759552,0.5129516795277596,467.8958648000844,None,None,None,right,4.0622113002464175,464.71083980007097,None,3.005562379490584,3.2055623794905843,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,38,0,38,0,,,,,,,12,1,7,12.511174242424241,13,0,2,0,469.4802473997697,471.9885932998732,0.015185769647359848,0.5151857696473598,472.17776189977303,None,None,None,left,4.89999460009858,468.98502339981496,None,3.0130731696262956,3.2130731696262957,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,39,0,39,0,,,,,,,9,-1,7,5.518933823529411,6,1,1,0,474.58962369989604,477.0844025001861,0.00041047995910048485,0.5004104799591005,477.30223800009117,None,None,None,right,3.825252200011164,474.0954907000996,None,3.0125419795513153,3.2125419795513155,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,40,0,40,0,,,,,,,9,-1,7,6.1982905982905985,6,1,2,0,478.61680669989437,None,0.004567479714751244,0.5045674797147512,None,None,None,None,right,1.4936472000554204,478.1250800001435,None,None,None,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,41,0,41,0,,,,,,,12,1,7,15.405281432748534,15,0,1,1,480.3163415999152,482.8130466998555,0.0013123797252774239,0.5013123797252774,483.0291026001796,None,None,None,right,3.859737199731171,479.82519519980997,None,3.0131832798942924,3.2131832798942925,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,42,0,42,0,,,,,,,10,-1,7,6.4746063877642825,6,1,2,0,484.3862749999389,486.8929368997924,0.012612279504537582,0.5126122795045376,487.08143649995327,489.59114139992744,489.5778759000823,None,right,5.963244300335646,483.89372760010883,None,3.0065001798793674,3.2065001798793675,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,43,0,43,0,,,,,,,13,1,7,15.12896564327485,15,0,1,1,490.5596218998544,493.07134710019454,0.013513469602912664,0.5135134696029127,493.2596046999097,None,None,None,right,3.814611400011927,490.06637590005994,None,3.011517569888383,3.2115175698883833,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,44,0,44,0,,,,,,,13,1,7,12.603279505582137,13,0,2,1,494.6134151997976,497.11768609983847,0.012310659512877464,0.5123106595128775,497.3088067001663,None,None,None,right,3.758709500078112,494.1171972001903,None,3.007313259411603,3.2073132594116034,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,45,0,45,0,,,,,,,14,-1,7,14.86646564327485,15,0,1,0,498.5906639001332,501.09792459988967,0.013458669651299715,0.5134586696512997,501.28586219996214,None,None,None,right,3.8800022997893393,498.09692389983684,None,3.008782370015979,3.208782370015979,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,46,0,46,0,,,,,,,14,-1,7,12.353279505582137,12,0,2,0,502.6926914001815,505.1944975000806,0.007870469707995653,0.5078704697079957,505.3936721999198,None,None,None,right,3.6936633000150323,502.1981203998439,None,3.010419669561088,3.2104196695610883,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,47,0,47,0,,,,,,,15,-1,7,14.946011097820305,15,0,1,0,506.5921720000915,509.0915737999603,0.003737380262464285,0.5037373802624643,509.2930240998976,None,None,None,right,3.59451249986887,506.09979220014066,None,3.0021187802776694,3.2021187802776696,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,48,0,48,0,,,,,,,15,1,7,12.432824960127592,12,0,2,0,510.3929770998657,512.9051365000196,0.00200617965310812,0.5020061796531081,513.0937675000168,None,None,None,left,3.7365598999895155,509.89812739985064,None,3.0019066794775426,3.201906679477543,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,49,0,49,0,,,,,,,16,1,7,15.02555655236576,15,0,1,1,514.3346338998526,516.8350399998017,0.006013480015099049,0.506013480015099,517.0352334999479,None,None,None,right,3.633662400301546,513.841070199851,None,3.0062122801318765,3.2062122801318766,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,50,0,50,0,,,,,,,16,1,7,12.50891191664933,13,0,2,1,518.1737416000105,520.6826761998236,0.013452379498630762,0.5134523794986308,520.871143499855,None,None,None,right,3.6406451002694666,517.6806315998547,None,3.0090812793932855,3.2090812793932857,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,51,0,51,0,,,,,,,11,1,7,6.6933563877642825,7,1,2,1,522.0391081999987,524.5460320999846,0.012840969953685999,0.512840969953686,524.7372150998563,None,None,None,right,3.5206327997148037,521.544851299841,None,3.009026669897139,3.2090266698971393,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,52,0,52,0,,,,,,,12,-1,7,6.623356387764282,7,1,2,1,525.8948043999262,528.3919477998279,0.003125099465250969,0.503125099465251,528.6086336998269,None,None,None,left,4.075102099683136,525.4039364000782,None,3.0155829996801913,3.2155829996801915,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,53,0,53,0,,,,,,,13,-1,7,6.553356387764282,7,1,2,0,530.2356389998458,532.7386628999375,0.010101939551532269,0.5101019395515323,532.928588300012,None,None,None,right,5.296693500131369,529.743685899768,None,3.0020685396157205,3.2020685396157207,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,54,0,54,0,,,,,,,10,1,7,5.720856900452488,6,1,1,1,535.742342100013,538.2513084998354,0.015517569612711668,0.5155175696127117,538.4403417999856,None,None,None,right,4.891052599996328,535.2488259999081,None,3.011621569748968,3.211621569748968,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,55,0,55,0,,,,,,,14,1,7,6.747800832208727,7,1,2,0,540.8505203002132,543.3468407997862,0.0022979797795414925,0.5022979797795415,543.5483645000495,None,None,None,left,3.8681014999747276,540.3562198001891,None,2.999026379548013,3.1990263795480134,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,56,0,56,0,,,,,,,15,1,7,6.942245276653171,7,1,2,1,544.9323773002252,547.443221999798,0.015410369727760553,0.5154103697277606,547.6314109000377,None,None,None,right,3.369169299956411,544.4401293001138,None,3.0132369697093964,3.2132369697093965,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,57,0,57,0,,,,,,,11,-1,7,5.658356900452488,6,1,1,1,548.5235077999532,551.0236050998792,0.00735856918618083,0.5073585691861808,551.2234073001891,None,None,None,left,4.072911499999464,548.0286365998909,None,3.0082187694497406,3.208218769449741,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,58,0,58,0,,,,,,,16,1,7,6.879745276653171,7,1,2,1,552.8066742997617,555.3034748998471,0.0014298795722424984,0.5014298795722425,555.5205795001239,None,None,None,right,3.713662799913436,552.3143376000226,None,3.0135828792117536,3.213582879211754,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,59,0,59,0,,,,,,,12,1,7,5.595856900452488,6,1,1,1,556.7462325999513,559.2508344999515,0.009113669395446777,0.5091136693954468,559.4370515001938,None,None,None,right,3.716657899785787,556.2536813998595,None,2.999234969727695,3.199234969727695,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,60,0,60,0,,,,,,,13,-1,7,5.533356900452488,6,1,1,1,560.6787203000858,563.1805333998054,0.0060537694953382015,0.5060537694953382,563.382155300118,None,None,None,left,4.063457800075412,560.1865405999124,None,3.0061967694200575,3.2061967694200577,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,61,0,61,0,,,,,,,14,1,7,5.470856900452488,5,1,1,0,564.951656400226,567.4604016998783,0.01567936921492219,0.5156793692149222,567.6514640999958,None,None,None,left,3.935152600053698,564.4567987001501,None,3.0132869696244597,3.21328696962446,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,62,0,62,0,,,,,,,15,-1,7,5.651891383211109,6,1,1,0,569.0971452998929,571.606943400111,0.015085469465702772,0.5150854694657028,571.7960183001123,None,None,None,right,4.205955000128597,568.6039506001398,None,3.011343569494784,3.211343569494784,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,63,0,63,0,,,,,,,16,1,7,5.83292586596973,6,1,1,0,573.5428777998313,576.0533054000698,0.0002723592333495617,0.5002723592333496,576.2406406002119,None,None,None,left,4.700368300080299,573.0491793002002,None,2.9992217593826354,3.1992217593826355,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
decanterBedroom,noCokeStudio,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_May_18_1418,InterleavedStaircase,2020.2.10,59.79159046023103,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.7685222001746,None,,,,,,
