imageSetLvl,imageSetName,refSetNumber,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,Trial No.,Comp Side,Ref Num,Level List,Bounce Num,Staircase,Scene No,comp>ref?,leftImagePortrait.started,leftImagePortrait.stopped,ISI.started,ISI.stopped,rightImagePortrait.started,rightImagePortrait.stopped,text_2.started,text_2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,participant,date,expName,psychopyVersion,frameRate,
1,barber,7,0,0,0,0,10,0,10,0,,,,,2,1,7,0,0,1,1,0,68.67895800003316,73.69196090003243,0.0076895999955013394,0.5076895999955013,68.67895800003316,73.69196090003243,73.67494679999072,None,left,0.32970850000856444,73.67494679999072,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,11,0,11,0,,,,,1,1,7,0,0,1,2,0,74.59092789998977,79.60364320001099,0.005908499995712191,0.5059084999957122,74.59092789998977,79.60364320001099,79.58733870001743,None,left,0.30553200002759695,79.58733870001743,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,12,0,12,0,,,,,1,1,7,0,0,1,3,0,80.48641700000735,85.49888590001501,0.005371600040234625,0.5053716000402346,80.48641700000735,85.49888590001501,85.48255950002931,None,left,0.2962950000073761,85.48255950002931,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,13,0,13,0,,,,,2,-1,7,0,0,1,2,0,86.36463850003202,91.37776290002512,0.007923900033347309,0.5079239000333473,86.36463850003202,91.37776290002512,91.36103700002423,None,right,26.56820170005085,91.36103700002423,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,14,0,14,0,,,,,3,1,7,0,0,1,2,0,118.52151210000739,123.53453930001706,0.0022081999923102558,0.5022081999923103,118.52151210000739,123.53453930001706,123.51854459999595,None,left,0.4368144000181928,123.51854459999595,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,15,0,15,0,,,,,2,-1,7,0,0,1,3,0,124.58326909999596,129.5955339000211,0.0014866999699734151,0.5014866999699734,124.58326909999596,129.5955339000211,129.5955339000211,None,right,29.15289050003048,129.5955339000211,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,16,0,16,0,,,,,3,1,7,0,0,1,3,0,159.33816990000196,164.35048150003422,0.007831400027498603,0.5078314000274986,159.33816990000196,164.35048150003422,164.33366579998983,None,left,0.3778405000339262,164.33366579998983,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,17,0,17,0,,,,,3,-1,7,0,0,1,1,0,165.2997003000346,170.31248409999534,0.003693200007546693,0.5036932000075467,165.2997003000346,170.31248409999534,170.29615050001303,None,right,9.225091999978758,170.29615050001303,None,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
1,barber,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Feb_19_1354,InterleavedStaircase,2020.2.10,59.909692118968586,
,,,,,,,,,,,,,179.53850770002464,None,,,,,,,,,,,,,,,,,,,,,,,,,,
